deal,rot,event,seat,team,kind,card,target,set,hit,ownLocked,oppLocked,truthHolder,dead,gateBound,searched,changed,nCand,nTie,nFeasible,p,margin,score,pAlloc,unresolved
374,1,102,5,1,0,13,2,2,1,0,0,2,0,0,0,0,12,4,0,0.250000,0.000000,11.779444,-1.000000,4
374,1,103,5,1,0,15,0,2,0,0,0,1,0,0,0,0,6,6,0,0.333333,0.000000,14.022804,-1.000000,3
375,0,0,4,0,0,20,1,3,0,1,0,0,0,0,0,0,81,9,0,0.200000,0.000000,-0.385251,-1.000000,45
375,0,2,4,0,0,20,5,3,0,1,0,0,0,0,0,0,80,2,0,0.250000,0.000000,8.061602,-1.000000,45
375,0,4,4,0,0,20,3,3,0,1,0,0,0,0,0,0,79,1,0,0.333333,0.770689,9.125970,-1.000000,45
375,0,6,2,0,0,4,5,0,0,0,0,4,0,0,0,0,99,8,0,0.206548,0.000000,-1.358732,-1.000000,44
375,0,8,2,0,0,4,1,0,0,0,0,4,0,0,0,0,98,1,0,0.259893,0.030774,6.878582,-1.000000,44
375,0,10,2,0,0,4,3,0,0,0,0,4,0,0,0,0,97,1,0,0.346580,1.282698,7.965796,-1.000000,44
375,0,12,0,0,0,18,5,3,0,1,0,4,0,0,0,0,60,3,0,0.062837,0.000000,5.614378,-1.000000,43
375,0,14,0,0,0,21,3,3,0,1,0,4,0,0,0,0,59,2,0,0.073152,0.000000,8.378567,-1.000000,43
375,0,16,4,0,0,23,5,3,0,1,0,0,0,0,0,0,78,2,0,0.119756,0.000000,8.799571,-1.000000,43
375,0,18,2,0,0,0,3,0,0,0,0,0,0,0,0,0,96,3,0,0.215985,0.000000,6.931817,-1.000000,42
375,0,20,0,0,0,19,5,3,0,1,0,4,0,0,0,0,58,1,0,0.070519,0.024708,8.740980,-1.000000,42
375,0,23,4,0,0,22,1,3,0,1,0,0,0,0,0,0,76,1,0,0.080741,0.060166,9.516707,-1.000000,39
375,0,26,2,0,0,1,1,0,1,0,0,1,0,0,0,0,95,1,0,1.000000,4.026807,18.791304,-1.000000,38
375,0,27,2,0,0,0,1,0,0,0,0,0,0,0,0,0,94,1,0,0.847005,2.069542,15.991081,-1.000000,38
375,0,31,0,0,0,1,1,0,1,0,0,1,0,0,0,0,52,3,0,1.000000,0.000000,16.709206,-1.000000,36
375,0,32,0,0,0,3,1,0,1,0,0,1,0,0,0,0,51,2,0,1.000000,0.000000,20.395611,-1.000000,36
375,0,33,0,0,0,5,1,0,1,0,0,1,0,0,0,0,50,1,0,1.000000,11.699501,22.406767,-1.000000,36
375,0,34,4,0,1,-1,-1,0,1,1,0,-1,0,0,0,0,36,0,32,1.000000,0.000000,0.000000,1.000000,36
375,0,35,0,0,0,18,1,3,0,1,0,4,0,0,0,0,45,2,0,0.039998,0.000000,7.011357,-1.000000,34
375,0,38,2,0,0,46,1,7,1,0,0,1,0,0,0,0,87,1,0,1.000000,7.432475,11.214005,-1.000000,34
375,0,39,2,0,0,44,1,7,1,0,0,1,0,0,0,0,86,3,0,0.573378,0.000000,12.286703,-1.000000,34
375,0,40,2,0,0,45,1,7,0,0,0,5,0,0,0,0,83,2,0,0.295696,0.000000,10.678625,-1.000000,33
375,0,45,0,0,0,21,5,3,0,1,0,4,0,0,0,0,44,1,0,0.066681,0.075965,8.982475,-1.000000,31
375,0,48,0,0,0,19,1,3,0,1,0,4,0,0,0,0,43,1,0,0.033884,0.442007,9.689485,-1.000000,28
375,0,50,2,0,0,28,1,4,0,0,0,4,0,0,0,0,74,4,0,0.391068,0.000000,1.336658,-1.000000,30
375,0,53,2,0,0,39,3,6,1,0,0,3,0,0,0,0,60,20,0,0.283695,0.000000,-1.298185,-1.000000,30
375,0,54,4,0,1,-1,-1,3,1,1,0,-1,0,0,0,0,27,0,16,0.795764,0.000000,0.000000,0.795764,27
375,0,55,2,0,0,41,5,6,1,0,0,5,0,0,0,0,57,8,0,0.265561,0.000000,7.499327,-1.000000,24
375,0,56,2,0,0,38,3,6,1,0,0,3,0,0,0,0,54,3,0,0.277696,0.000000,9.100216,-1.000000,23
375,0,57,2,0,0,37,3,6,0,0,0,5,0,0,0,0,51,4,0,0.242475,0.000000,10.862581,-1.000000,22
375,0,59,0,0,0,27,1,4,1,0,0,1,0,0,0,0,33,2,0,1.000000,0.000000,17.442808,-1.000000,21
375,0,60,0,0,0,29,1,4,1,0,0,1,0,0,0,0,30,1,0,1.000000,5.474638,21.060076,-1.000000,20
375,0,61,0,0,0,24,3,4,0,0,0,5,0,0,0,0,29,2,0,0.778112,0.000000,16.545490,-1.000000,20
375,0,66,4,0,0,24,5,4,1,0,0,5,0,0,0,0,41,1,0,1.000000,0.826510,17.043119,-1.000000,19
375,0,67,4,0,0,25,3,4,1,0,0,3,0,0,0,0,40,4,0,1.000000,0.000000,19.857269,-1.000000,19
375,0,68,4,0,0,26,3,4,1,0,0,3,0,0,0,0,39,3,0,1.000000,0.000000,20.992626,-1.000000,19
375,0,69,4,0,0,27,3,4,1,0,0,3,0,0,0,0,37,2,0,1.000000,0.000000,22.117579,-1.000000,18
375,0,70,4,0,0,29,3,4,1,0,0,3,0,0,0,0,36,1,0,1.000000,13.260923,27.698578,-1.000000,18
375,0,71,0,0,1,-1,-1,4,1,1,0,-1,0,0,0,0,17,0,8,1.000000,0.000000,0.000000,1.000000,17
375,0,72,4,0,0,37,5,6,1,0,0,5,0,0,0,0,35,1,0,0.400000,2.097907,14.735559,-1.000000,18
375,0,73,2,0,1,-1,-1,6,1,1,0,-1,0,0,0,0,15,0,15,1.000000,0.000000,0.000000,1.000000,15
375,0,74,4,0,0,6,3,1,0,0,0,2,0,0,0,0,30,10,0,0.250000,0.000000,0.968399,-1.000000,16
375,0,76,4,0,0,7,3,1,1,0,0,3,0,0,0,0,28,3,0,0.569310,0.000000,13.188312,-1.000000,16
375,0,77,4,0,0,10,3,1,0,0,0,5,0,0,0,0,25,2,0,0.315063,0.000000,11.907253,-1.000000,15
375,0,80,0,0,0,49,3,8,1,0,0,3,0,0,0,0,9,3,0,0.222494,0.000000,3.177925,-1.000000,13
375,0,81,0,0,0,52,5,8,0,1,0,4,0,0,0,0,6,2,0,0.308417,0.000000,13.327909,-1.000000,12
375,0,85,4,0,0,48,1,8,0,1,0,0,0,0,0,0,12,4,0,0.133762,0.000000,7.580576,-1.000000,13
375,0,88,2,0,0,7,5,1,1,0,0,5,0,0,0,0,18,2,0,1.000000,0.000000,18.181776,-1.000000,11
375,0,89,2,0,0,9,5,1,1,0,0,5,0,0,0,0,17,1,0,1.000000,3.409032,21.764961,-1.000000,11
375,0,90,2,0,0,8,5,1,1,0,0,5,0,0,0,0,16,2,0,0.899721,0.000000,19.494164,-1.000000,11
375,0,91,2,0,0,10,5,1,1,0,0,5,0,0,0,0,14,1,0,0.820356,7.996443,21.271355,-1.000000,10
375,0,92,2,0,0,11,3,1,0,0,0,1,0,0,0,0,12,1,0,0.260493,1.201467,17.513041,-1.000000,9
375,0,94,0,0,0,53,5,8,0,1,0,2,0,0,0,0,5,1,0,0.304379,2.871569,17.643312,-1.000000,7
375,0,96,4,0,0,53,3,8,0,1,0,2,0,0,0,0,10,1,0,0.309613,1.993829,15.027901,-1.000000,10
375,0,97,0,0,1,-1,-1,8,1,1,0,-1,0,0,0,0,6,0,1,0.896110,0.000000,0.000000,0.896110,6
375,1,1,1,1,0,17,4,2,0,1,0,5,0,0,0,0,81,3,0,0.177806,0.000000,-0.113591,-1.000000,45
375,1,3,5,1,0,16,4,2,0,1,0,1,0,0,0,0,81,4,0,0.109107,0.000000,3.978570,-1.000000,45
375,1,5,3,1,0,16,2,2,0,1,0,1,0,0,0,0,97,2,0,0.135981,0.000000,3.412588,-1.000000,45
375,1,7,5,1,0,15,2,2,0,1,0,1,0,0,0,0,79,3,0,0.073223,0.000000,7.612051,-1.000000,45
375,1,9,1,1,0,12,2,2,0,1,0,3,0,0,0,0,79,2,0,0.020073,0.000000,8.659615,-1.000000,45
375,1,11,3,1,0,15,0,2,0,1,0,1,0,0,0,0,95,1,0,0.155871,0.158543,7.411210,-1.000000,45
375,1,13,5,1,0,16,0,2,0,1,0,1,0,0,0,0,76,1,0,0.139082,0.449172,8.824366,-1.000000,45
375,1,15,3,1,0,15,4,2,0,1,0,1,0,0,0,0,93,1,0,0.232052,2.095337,9.590858,-1.000000,44
375,1,17,5,1,0,14,2,2,0,1,0,1,0,0,0,0,74,1,0,0.057752,0.029340,10.143581,-1.000000,43
375,1,19,3,1,0,14,0,2,0,1,0,1,0,0,0,0,91,1,0,0.216600,0.252027,11.193044,-1.000000,43
375,1,21,5,1,0,14,4,2,0,1,0,1,0,0,0,0,70,1,0,0.248768,14.564591,13.291089,-1.000000,42
375,1,22,5,1,1,-1,-1,2,1,1,0,-1,0,0,0,0,41,0,16,1.000000,0.000000,0.000000,1.000000,41
375,1,24,1,1,0,1,2,0,1,0,0,2,0,0,0,0,70,3,0,0.809785,0.000000,5.953079,-1.000000,42
375,1,25,1,1,0,2,2,0,0,0,0,4,0,0,0,0,67,2,0,0.663186,0.000000,12.736153,-1.000000,41
375,1,28,1,1,0,1,2,0,1,0,0,2,0,0,0,0,65,2,0,1.000000,0.000000,18.639610,-1.000000,40
375,1,29,1,1,0,3,2,0,1,0,0,2,0,0,0,0,64,1,0,1.000000,8.400736,19.404688,-1.000000,40
375,1,30,1,1,0,4,0,0,0,0,0,4,0,0,0,0,63,1,0,0.511741,0.300309,12.257828,-1.000000,40
375,1,36,1,1,0,46,2,7,1,0,0,2,0,0,0,0,57,4,0,0.211763,0.000000,-0.821435,-1.000000,37
375,1,37,1,1,0,43,2,7,0,0,0,3,0,0,0,0,54,3,0,0.187048,0.000000,8.138398,-1.000000,36
375,1,41,1,1,0,46,2,7,1,0,0,2,0,0,0,0,54,3,0,1.000000,0.000000,18.574072,-1.000000,36
375,1,42,1,1,0,44,2,7,1,0,0,2,0,0,0,0,53,2,0,1.000000,0.000000,19.768698,-1.000000,36
375,1,43,1,1,0,42,2,7,1,0,0,2,0,0,0,0,52,1,0,1.000000,14.050348,22.020660,-1.000000,36
375,1,44,1,1,0,45,0,7,0,1,0,5,0,0,0,0,49,2,0,0.226189,0.000000,10.718231,-1.000000,35
375,1,46,5,1,0,43,0,7,0,1,0,3,0,0,0,0,59,1,0,0.307080,0.451683,11.592188,-1.000000,32
375,1,47,3,1,1,-1,-1,7,1,1,0,-1,0,0,0,0,31,0,2,1.000000,0.000000,0.000000,1.000000,31
375,1,49,1,1,0,24,2,4,0,0,0,5,0,0,0,0,45,15,0,0.174970,0.000000,-1.186621,-1.000000,33
375,1,51,1,1,0,29,2,4,1,0,0,2,0,0,0,0,43,3,0,0.554399,0.000000,11.608143,-1.000000,33
375,1,52,1,1,0,26,2,4,0,0,0,3,0,0,0,0,40,2,0,0.228524,0.000000,9.568395,-1.000000,32
375,1,58,3,1,0,28,0,4,0,0,0,4,0,0,0,0,52,2,0,0.357143,0.000000,8.063982,-1.000000,21
375,1,62,3,1,0,27,0,4,1,0,0,0,0,0,0,0,49,3,0,1.000000,0.000000,18.766367,-1.000000,20
375,1,63,3,1,0,29,0,4,1,0,0,0,0,0,0,0,48,2,0,1.000000,0.000000,19.992476,-1.000000,20
375,1,64,3,1,0,25,0,4,1,0,0,0,0,0,0,0,47,1,0,1.000000,10.735260,22.274405,-1.000000,20
375,1,65,3,1,0,24,4,4,0,0,0,5,0,0,0,0,44,2,0,0.444444,0.000000,14.332731,-1.000000,19
375,1,75,3,1,0,8,4,1,0,0,0,5,0,0,0,0,41,4,0,0.354960,0.000000,0.277953,-1.000000,14
375,1,78,3,1,0,31,0,5,1,0,0,0,0,0,0,0,27,4,0,0.317142,0.000000,-0.100505,-1.000000,14
375,1,79,3,1,0,32,0,5,0,0,0,2,0,0,0,0,24,6,0,0.258001,0.000000,8.389001,-1.000000,13
375,1,82,5,1,0,7,4,1,1,0,0,4,0,0,0,0,20,1,0,1.000000,4.868254,17.297256,-1.000000,12
375,1,83,5,1,0,9,4,1,1,0,0,4,0,0,0,0,19,2,0,0.797672,0.000000,16.014990,-1.000000,12
375,1,84,5,1,0,11,4,1,0,0,0,1,0,0,0,0,16,1,0,0.326715,0.469133,12.486513,-1.000000,11
375,1,86,1,1,0,32,2,5,1,0,0,2,0,0,0,0,17,1,0,0.666163,5.084048,11.808037,-1.000000,12
375,1,87,1,1,0,30,2,5,0,1,0,3,0,0,0,0,15,3,0,0.182596,0.000000,9.440167,-1.000000,11
375,1,93,3,1,0,33,0,5,0,1,0,5,0,0,0,0,6,2,0,0.081216,0.000000,9.276252,-1.000000,9
375,1,95,5,1,0,34,4,5,0,1,0,3,0,0,0,0,8,2,0,0.004010,0.000000,6.138191,-1.000000,10
375,1,98,1,1,1,-1,-1,5,1,1,0,-1,0,0,0,0,4,0,1,0.978415,0.000000,0.000000,0.978415,4
375,1,100,1,1,0,6,2,1,1,0,0,2,0,0,0,0,5,5,0,1.000000,0.000000,16.003000,-1.000000,0
375,1,101,1,1,0,7,2,1,1,0,0,2,0,0,0,0,4,4,0,1.000000,0.000000,19.874119,-1.000000,0
375,1,102,1,1,0,8,2,1,1,0,0,2,0,0,0,0,3,3,0,1.000000,0.000000,20.913769,-1.000000,0
375,1,103,1,1,0,9,2,1,1,0,0,2,0,0,0,0,2,2,0,1.000000,0.000000,22.012623,-1.000000,0
375,1,104,1,1,0,10,2,1,1,0,0,2,0,0,0,0,0,0,0,-1.000000,0.000000,0.000000,-1.000000,0
375,1,105,1,1,1,-1,-1,1,1,1,0,-1,0,0,0,0,0,0,1,1.000000,0.000000,0.000000,1.000000,0
376,0,1,2,0,0,20,1,3,1,0,0,1,0,0,0,0,45,3,0,0.177806,0.000000,-0.090247,-1.000000,45
376,0,2,2,0,0,18,1,3,0,1,0,4,0,0,0,0,42,2,0,0.157767,0.000000,9.574229,-1.000000,44
376,0,4,0,0,0,18,3,3,0,1,0,4,0,0,0,0,58,2,0,0.333333,0.000000,7.591861,-1.000000,44
376,0,9,4,0,0,19,1,3,0,1,0,2,0,0,0,0,78,4,0,0.043115,0.000000,4.878190,-1.000000,38
376,0,10,2,0,1,-1,-1,3,1,1,0,-1,0,0,0,0,36,0,16,1.000000,0.000000,0.000000,1.000000,36
376,0,12,4,0,0,25,5,4,0,0,0,3,0,0,0,0,66,3,0,0.285768,0.000000,0.516261,-1.000000,34
376,0,15,4,0,0,25,3,4,1,0,0,3,0,0,0,0,65,1,0,0.319322,0.733567,8.740860,-1.000000,33
376,0,16,4,0,0,29,5,4,0,1,0,2,0,0,0,0,63,2,0,0.268431,0.000000,9.592359,-1.000000,32
376,0,19,0,0,0,50,3,8,0,0,0,1,0,0,0,0,24,8,0,0.199716,0.000000,-1.213524,-1.000000,35
376,0,21,0,0,0,50,5,8,0,0,0,1,0,0,0,0,23,1,0,0.334497,0.624810,7.119522,-1.000000,35
376,0,23,0,0,0,50,1,8,1,0,0,1,0,0,0,0,22,1,0,0.247593,0.633233,7.499182,-1.000000,35
376,0,24,0,0,0,48,5,8,0,0,0,4,0,0,0,0,21,3,0,0.279558,0.000000,7.837438,-1.000000,34
376,0,26,2,0,0,24,1,4,0,1,0,4,0,0,0,0,33,3,0,0.040681,0.000000,6.075159,-1.000000,32
376,0,28,4,0,0,27,3,4,0,1,0,2,0,0,0,0,59,1,0,0.123284,0.063001,10.620387,-1.000000,29
376,0,31,0,0,0,50,3,8,1,0,0,3,0,0,0,0,20,1,0,1.000000,3.733523,19.261667,-1.000000,33
376,0,32,0,0,0,48,3,8,0,0,0,4,0,0,0,0,19,1,0,0.872970,2.210536,16.735296,-1.000000,33
376,0,38,2,0,0,26,1,4,0,1,0,4,0,0,0,0,32,2,0,0.038916,0.000000,7.958841,-1.000000,28
376,0,41,2,0,0,28,1,4,0,1,0,4,0,0,0,0,31,1,0,0.043372,0.375554,8.391132,-1.000000,25
376,0,43,0,0,0,42,5,7,0,0,0,4,0,0,0,0,12,4,0,0.336339,0.000000,-0.307778,-1.000000,28
376,0,45,0,0,0,43,5,7,1,0,0,5,0,0,0,0,11,3,0,0.316870,0.000000,7.618785,-1.000000,28
376,0,46,0,0,0,46,5,7,0,1,0,2,0,0,0,0,8,2,0,0.281856,0.000000,9.090035,-1.000000,27
376,0,48,2,0,0,42,3,7,0,1,0,4,0,0,0,0,26,1,0,0.397781,1.229817,9.641469,-1.000000,24
376,0,52,2,0,0,42,1,7,0,1,0,4,0,0,0,0,25,1,0,0.338769,4.858753,12.543908,-1.000000,22
376,0,54,2,0,0,45,1,7,0,1,0,0,0,0,0,0,24,2,0,0.025608,0.000000,9.210936,-1.000000,21
376,0,56,2,0,0,44,5,7,0,1,0,0,0,0,0,0,23,1,0,0.134243,0.133424,9.968246,-1.000000,21
376,0,58,2,0,0,45,5,7,0,1,0,0,0,0,0,0,22,1,0,0.198130,0.541539,11.183466,-1.000000,21
376,0,60,2,0,0,44,3,7,0,1,0,0,0,0,0,0,21,1,0,0.127654,0.626834,10.807597,-1.000000,21
376,0,62,0,0,0,47,1,7,0,1,0,2,0,0,0,0,5,1,0,0.012291,0.188667,9.520590,-1.000000,25
376,0,63,0,0,1,-1,-1,7,1,1,0,-1,0,0,0,0,25,0,4,0.843176,0.000000,0.000000,0.843176,25
376,0,66,4,0,0,27,5,4,0,1,0,2,0,0,0,0,19,1,0,0.146527,0.569720,9.683743,-1.000000,16
376,0,69,4,0,0,29,3,4,0,1,0,2,0,0,0,0,18,1,0,0.157846,0.839057,11.111097,-1.000000,13
376,0,70,4,0,1,-1,-1,4,1,1,0,-1,0,0,0,0,13,0,1,0.869924,0.000000,0.000000,0.869924,13
376,0,72,2,0,0,38,5,6,1,0,0,5,0,0,0,0,11,1,0,0.714286,1.162340,4.572267,-1.000000,10
376,0,73,2,0,0,36,3,6,1,0,0,3,0,0,0,0,9,3,0,0.561670,0.000000,11.932908,-1.000000,9
376,0,74,2,0,0,37,5,6,0,0,0,3,0,0,0,0,6,2,0,0.448969,0.000000,11.301763,-1.000000,8
376,0,76,4,0,0,37,3,6,1,0,0,3,0,0,0,0,8,1,0,0.732556,5.838733,15.117548,-1.000000,9
376,0,77,2,0,1,-1,-1,6,1,1,0,-1,0,0,0,0,6,0,1,1.000000,0.000000,0.000000,1.000000,6
376,1,0,1,1,0,0,2,0,0,0,0,3,0,0,0,0,81,9,0,0.200000,0.000000,-0.385251,-1.000000,45
376,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,65,2,0,0.250000,0.000000,7.921556,-1.000000,45
376,1,5,3,1,0,2,0,0,1,0,0,0,0,0,0,0,99,5,0,0.116627,0.000000,2.701099,-1.000000,44
376,1,6,3,1,0,3,0,0,1,0,0,0,0,0,0,0,96,4,0,0.088439,0.000000,6.730473,-1.000000,43
376,1,7,1,1,1,-1,-1,0,1,1,0,-1,0,0,0,0,43,0,32,1.000000,0.000000,0.000000,1.000000,43
376,1,8,3,1,0,8,4,1,0,0,0,1,0,0,0,0,84,8,0,0.241574,0.000000,-0.605150,-1.000000,39
376,1,11,1,1,0,7,4,1,0,0,0,0,0,0,0,0,57,5,0,0.161164,0.000000,3.395175,-1.000000,37
376,1,13,5,1,0,7,0,1,1,0,0,0,0,0,0,0,61,2,0,0.133784,0.000000,4.176210,-1.000000,33
376,1,14,5,1,0,9,4,1,0,0,0,3,0,0,0,0,59,3,0,0.092475,0.000000,8.184744,-1.000000,32
376,1,17,5,1,0,10,0,1,1,0,0,0,0,0,0,0,58,2,0,0.075009,0.000000,8.144198,-1.000000,31
376,1,18,5,1,0,11,0,1,0,1,0,3,0,0,0,0,55,1,0,0.044013,0.228126,10.240435,-1.000000,30
376,1,20,3,1,0,6,0,1,0,1,0,5,0,0,0,0,61,1,0,0.001356,0.013486,11.146389,-1.000000,32
376,1,22,5,1,0,9,0,1,0,1,0,3,0,1,0,0,54,1,0,0.009375,0.190902,10.043610,-1.000000,30
376,1,25,5,1,0,11,2,1,0,1,0,3,0,0,0,0,53,1,0,0.061452,0.392605,9.930170,-1.000000,29
376,1,27,1,1,0,11,4,1,0,1,0,3,0,0,0,0,31,1,0,0.124264,0.063358,10.292877,-1.000000,34
376,1,29,3,1,0,50,0,8,1,0,0,0,0,0,0,0,58,1,0,1.000000,1.557751,11.790474,-1.000000,31
376,1,30,3,1,0,53,0,8,0,0,0,4,0,0,0,0,57,3,0,0.730383,0.000000,14.768565,-1.000000,31
376,1,33,3,1,0,50,0,8,1,0,0,0,0,0,0,0,57,1,0,1.000000,3.026320,19.724344,-1.000000,31
376,1,34,3,1,0,52,0,8,1,0,0,0,0,0,0,0,56,2,0,0.932567,0.000000,17.764257,-1.000000,31
376,1,35,3,1,0,49,0,8,1,0,0,0,0,0,0,0,53,1,0,0.717152,4.921319,16.374527,-1.000000,30
376,1,36,3,1,0,48,4,8,1,0,0,4,0,0,0,0,50,1,0,0.454467,0.704894,14.012960,-1.000000,29
376,1,37,3,1,0,53,2,8,0,0,0,4,0,0,0,0,48,1,0,0.222791,0.163266,14.422518,-1.000000,28
376,1,39,1,1,0,9,2,1,0,1,0,3,0,0,0,0,30,1,0,0.254208,4.667814,14.411627,-1.000000,30
376,1,40,1,1,1,-1,-1,1,1,1,0,-1,0,0,0,0,29,0,2,1.000000,0.000000,0.000000,1.000000,29
376,1,42,1,1,0,13,0,2,0,0,0,5,0,0,0,0,27,4,0,0.088725,0.000000,1.656318,-1.000000,28
376,1,44,5,1,0,12,0,2,0,0,0,3,0,0,0,0,47,4,0,0.032916,0.000000,6.847637,-1.000000,23
376,1,47,5,1,0,14,2,2,0,0,0,1,0,0,0,0,32,3,0,0.208610,0.000000,8.775329,-1.000000,23
376,1,49,3,1,0,53,4,8,1,0,0,4,0,0,0,0,41,1,0,0.374449,9.070104,15.670426,-1.000000,25
376,1,50,1,1,1,-1,-1,8,1,1,0,-1,0,0,0,0,25,0,2,1.000000,0.000000,0.000000,1.000000,25
376,1,51,3,1,0,13,2,2,0,0,0,5,0,0,0,0,40,1,0,0.104959,0.047609,6.208586,-1.000000,24
376,1,53,1,1,0,15,2,2,0,0,0,4,0,0,0,0,24,2,0,0.075503,0.000000,10.089260,-1.000000,24
376,1,55,1,1,0,17,2,2,0,0,0,5,0,0,0,0,23,1,0,0.073187,0.104399,10.261621,-1.000000,24
376,1,57,5,1,0,16,2,2,0,0,0,1,0,0,0,0,30,1,0,0.084989,0.122198,10.087974,-1.000000,20
376,1,59,5,1,0,12,2,2,0,0,0,3,0,0,0,0,29,1,0,0.093533,0.481580,10.369622,-1.000000,20
376,1,61,3,1,0,14,0,2,0,0,0,1,0,0,0,0,36,2,0,0.012404,0.000000,9.316187,-1.000000,23
376,1,64,1,1,0,15,4,2,1,0,0,4,0,0,0,0,14,2,0,0.049935,0.000000,10.142915,-1.000000,20
376,1,65,1,1,0,17,4,2,0,1,0,5,0,0,0,0,13,1,0,0.030207,0.702572,11.214418,-1.000000,19
376,1,67,5,1,0,12,4,2,0,1,0,3,0,0,0,0,17,2,0,0.009994,0.000000,10.885436,-1.000000,15
376,1,68,1,1,1,-1,-1,2,1,1,0,-1,0,0,0,0,17,0,42,0.893095,0.000000,0.000000,0.893095,17
376,1,71,3,1,0,38,2,6,0,0,0,5,0,0,0,0,18,4,0,0.222222,0.000000,3.029928,-1.000000,9
376,1,75,5,1,0,31,4,5,0,1,0,1,0,0,0,0,4,2,0,0.244382,0.000000,5.913695,-1.000000,6
376,1,78,3,1,1,-1,-1,5,1,1,0,-1,0,0,0,0,0,0,1,1.000000,0.000000,0.000000,1.000000,0
377,0,1,4,0,0,8,1,1,0,0,0,3,0,0,0,0,81,3,0,0.177806,0.000000,-0.113591,-1.000000,45
377,0,3,2,0,0,38,3,6,0,0,0,5,0,0,0,0,63,6,0,0.210884,0.000000,-0.245318,-1.000000,45
377,0,8,4,0,0,38,5,6,1,0,0,5,0,0,0,0,71,1,0,0.356338,0.559182,5.206858,-1.000000,45
377,0,9,4,0,0,36,1,6,0,1,0,2,0,0,0,0,69,4,0,0.116467,0.000000,6.297126,-1.000000,44
377,0,11,0,0,0,36,5,6,0,1,0,2,0,0,0,0,59,1,0,0.100500,0.378460,4.692683,-1.000000,41
377,0,13,4,0,0,41,5,6,0,1,0,0,0,0,0,0,67,3,0,0.069912,0.000000,7.234839,-1.000000,44
377,0,14,2,0,1,-1,-1,6,1,1,0,-1,0,0,0,0,41,0,2,1.000000,0.000000,0.000000,1.000000,41
377,0,16,4,0,0,45,5,7,0,0,0,2,0,0,0,0,57,4,0,0.186899,0.000000,-1.268633,-1.000000,40
377,0,18,4,0,0,45,1,7,0,0,0,2,0,0,0,0,56,1,0,0.233830,0.091522,6.683995,-1.000000,40
377,0,20,4,0,0,45,3,7,0,0,0,2,0,0,0,0,55,1,0,0.353723,0.685589,7.458705,-1.000000,40
377,0,22,0,0,0,47,5,7,0,0,0,4,0,0,0,0,45,4,0,0.097028,0.000000,3.987761,-1.000000,36
377,0,24,2,0,0,46,5,7,0,0,0,3,0,0,0,0,53,4,0,0.064649,0.000000,3.519993,-1.000000,39
377,0,26,2,0,0,44,5,7,0,0,0,4,0,0,0,0,52,3,0,0.065466,0.000000,6.076148,-1.000000,39
377,0,28,2,0,0,43,5,7,0,0,0,1,0,0,0,0,51,2,0,0.066314,0.000000,6.174368,-1.000000,39
377,0,31,0,0,0,46,1,7,0,0,0,3,0,0,0,0,41,3,0,0.132198,0.000000,7.454177,-1.000000,30
377,0,33,4,0,0,42,1,7,0,0,0,0,0,0,0,0,51,1,0,0.999821,1.607533,20.829638,-1.000000,33
377,0,36,2,0,0,44,1,7,1,0,0,1,0,0,0,0,46,2,0,1.000000,0.000000,19.009317,-1.000000,31
377,0,37,2,0,0,43,1,7,1,0,0,1,0,0,0,0,45,1,0,1.000000,1.409163,20.423679,-1.000000,31
377,0,38,2,0,0,46,3,7,1,0,0,3,0,0,0,0,43,1,0,1.000000,16.570936,23.166359,-1.000000,30
377,0,39,4,0,1,-1,-1,7,0,1,0,-1,0,0,0,0,32,0,32,1.000000,0.000000,0.000000,1.000000,32
377,0,40,2,0,0,21,1,3,0,0,0,0,0,0,0,0,39,8,0,0.178607,0.000000,-2.012785,-1.000000,28
377,0,43,4,0,0,16,3,2,0,0,0,0,0,0,0,0,45,15,0,0.230408,0.000000,-2.443816,-1.000000,27
377,0,47,2,0,0,19,3,3,1,0,0,3,0,0,0,0,37,2,0,1.000000,0.000000,17.948832,-1.000000,24
377,0,48,2,0,0,21,3,3,1,0,0,3,0,0,0,0,36,1,0,1.000000,4.608179,18.968767,-1.000000,24
377,0,49,2,0,0,20,3,3,0,0,0,0,0,0,0,0,35,2,0,0.813393,0.000000,15.521735,-1.000000,24
377,0,54,0,0,0,19,3,3,1,0,0,3,0,0,0,0,29,4,0,1.000000,0.000000,14.864815,-1.000000,21
377,0,55,0,0,0,23,3,3,1,0,0,3,0,0,0,0,28,3,0,1.000000,0.000000,18.595850,-1.000000,21
377,0,56,0,0,0,21,3,3,1,0,0,3,0,0,0,0,25,2,0,1.000000,0.000000,19.708658,-1.000000,20
377,0,57,0,0,0,18,3,3,1,0,0,3,0,0,0,0,24,1,0,1.000000,9.838320,21.138430,-1.000000,20
377,0,58,0,0,0,22,5,3,1,0,0,5,0,0,0,0,23,1,0,0.470329,1.076877,16.322266,-1.000000,20
377,0,59,0,0,1,-1,-1,3,1,1,0,-1,0,0,0,0,19,0,1,1.000000,0.000000,0.000000,1.000000,19
377,0,60,0,0,0,12,3,2,0,0,0,1,0,0,0,0,21,4,0,0.186775,0.000000,4.029093,-1.000000,19
377,0,62,0,0,0,14,3,2,0,0,0,5,0,0,0,0,20,3,0,0.170624,0.000000,6.763851,-1.000000,19
